,locality,lat,lon,locality_id,city_id,city_name,max_uv,datetime,t_solar_rad,uv_levels,uv_id
478,CAMBERWELL EAST,-37.827203,145.075748,121,7932625,Canterbury,3.5,2022-08-03,3340.8,MODERATE,1
479,CAMBERWELL EAST,-37.827203,145.075748,121,7932625,Canterbury,2.7,2022-08-02,2698.5,LOW,0
480,MONT ALBERT,-37.825173,145.097236,122,2147826,Surrey Hills,3.4,2022-07-31,1732.4,MODERATE,1
481,MONT ALBERT,-37.825173,145.097236,122,2147826,Surrey Hills,2.6,2022-08-01,2572.3,LOW,0
482,MONT ALBERT,-37.825173,145.097236,122,2147826,Surrey Hills,3.6,2022-08-03,3355.3,MODERATE,1
483,MONT ALBERT,-37.825173,145.097236,122,2147826,Surrey Hills,2.7,2022-08-02,2933.8,LOW,0
484,BOX HILL,-37.828866,145.122393,123,7932623,Box Hill South,3.4,2022-07-31,1732.4,MODERATE,1
485,BOX HILL,-37.828866,145.122393,123,7932623,Box Hill South,2.6,2022-08-01,2572.3,LOW,0
486,BOX HILL,-37.828866,145.122393,123,7932623,Box Hill South,3.6,2022-08-03,3355.3,MODERATE,1
487,BOX HILL,-37.828866,145.122393,123,7932623,Box Hill South,2.7,2022-08-02,2933.8,LOW,0
488,BOX HILL NORTH,-37.806965,145.125084,124,7932631,Box Hill North,3.4,2022-07-31,1732.4,MODERATE,1
489,BOX HILL NORTH,-37.806965,145.125084,124,7932631,Box Hill North,2.6,2022-08-01,2572.3,LOW,0
490,BOX HILL NORTH,-37.806965,145.125084,124,7932631,Box Hill North,3.6,2022-08-03,3355.3,MODERATE,1
491,BOX HILL NORTH,-37.806965,145.125084,124,7932631,Box Hill North,2.7,2022-08-02,2933.8,LOW,0
492,BLACKBURN,-37.81805,145.149653,125,7932624,Blackburn,3.4,2022-07-31,1732.4,MODERATE,1
493,BLACKBURN,-37.81805,145.149653,125,7932624,Blackburn,2.6,2022-08-01,2572.3,LOW,0
494,BLACKBURN,-37.81805,145.149653,125,7932624,Blackburn,3.6,2022-08-03,3355.3,MODERATE,1
495,BLACKBURN,-37.81805,145.149653,125,7932624,Blackburn,2.7,2022-08-02,2933.8,LOW,0
496,BRENTFORD SQUARE,-37.817798,145.174489,126,2154720,Nunawading,2.6,2022-08-02,2574.4,LOW,0
497,BRENTFORD SQUARE,-37.817798,145.174489,126,2154720,Nunawading,3.5,2022-08-03,3339.1,MODERATE,1
498,BRENTFORD SQUARE,-37.817798,145.174489,126,2154720,Nunawading,2.3,2022-07-31,1675.0,LOW,0
499,BRENTFORD SQUARE,-37.817798,145.174489,126,2154720,Nunawading,2.9,2022-08-01,2594.2,LOW,0
500,MITCHAM,-37.819222,145.196686,127,2157410,Mitcham,2.6,2022-08-02,2574.4,LOW,0
501,MITCHAM,-37.819222,145.196686,127,2157410,Mitcham,3.5,2022-08-03,3339.1,MODERATE,1
502,MITCHAM,-37.819222,145.196686,127,2157410,Mitcham,2.3,2022-07-31,1675.0,LOW,0
503,MITCHAM,-37.819222,145.196686,127,2157410,Mitcham,2.9,2022-08-01,2594.2,LOW,0
504,VERMONT,-37.848786,145.192303,128,2145267,Vermont,2.6,2022-08-02,2574.4,LOW,0
505,VERMONT,-37.848786,145.192303,128,2145267,Vermont,3.5,2022-08-03,3339.1,MODERATE,1
506,VERMONT,-37.848786,145.192303,128,2145267,Vermont,2.3,2022-07-31,1675.0,LOW,0
507,VERMONT,-37.848786,145.192303,128,2145267,Vermont,2.9,2022-08-01,2594.2,LOW,0
508,HEATHWOOD,-37.823058,145.257929,129,2151575,Ringwood East,2.6,2022-08-02,2574.4,LOW,0
509,HEATHWOOD,-37.823058,145.257929,129,2151575,Ringwood East,3.5,2022-08-03,3339.1,MODERATE,1
510,HEATHWOOD,-37.823058,145.257929,129,2151575,Ringwood East,2.3,2022-07-31,1675.0,LOW,0
511,HEATHWOOD,-37.823058,145.257929,129,2151575,Ringwood East,2.9,2022-08-01,2594.2,LOW,0
512,RINGWOOD,-37.796091,145.232557,130,9972477,Warranwood,2.6,2022-08-02,2574.4,LOW,0
513,RINGWOOD,-37.796091,145.232557,130,9972477,Warranwood,3.5,2022-08-03,3339.1,MODERATE,1
514,RINGWOOD,-37.796091,145.232557,130,9972477,Warranwood,2.3,2022-07-31,1675.0,LOW,0
515,RINGWOOD,-37.796091,145.232557,130,9972477,Warranwood,2.9,2022-08-01,2594.2,LOW,0
516,BEDFORD ROAD,-37.819594,145.248209,131,2151575,Ringwood East,2.6,2022-08-02,2574.4,LOW,0
517,BEDFORD ROAD,-37.819594,145.248209,131,2151575,Ringwood East,3.5,2022-08-03,3339.1,MODERATE,1
518,BEDFORD ROAD,-37.819594,145.248209,131,2151575,Ringwood East,2.3,2022-07-31,1675.0,LOW,0
519,BEDFORD ROAD,-37.819594,145.248209,131,2151575,Ringwood East,2.9,2022-08-01,2594.2,LOW,0
520,CROYDON,-37.779876,145.282396,132,2169866,Croydon North,2.6,2022-08-02,2574.4,LOW,0
521,CROYDON,-37.779876,145.282396,132,2169866,Croydon North,3.5,2022-08-03,3339.1,MODERATE,1
522,CROYDON,-37.779876,145.282396,132,2169866,Croydon North,2.3,2022-07-31,1675.0,LOW,0
523,CROYDON,-37.779876,145.282396,132,2169866,Croydon North,2.9,2022-08-01,2594.2,LOW,0
524,KILSYTH,-37.819364,145.313346,133,9972473,Kilsyth South,2.9,2022-08-01,2909.4,LOW,0
525,KILSYTH,-37.819364,145.313346,133,9972473,Kilsyth South,2.6,2022-08-02,2552.4,LOW,0
526,KILSYTH,-37.819364,145.313346,133,9972473,Kilsyth South,3.5,2022-08-03,3333.8,MODERATE,1
527,KILSYTH,-37.819364,145.313346,133,9972473,Kilsyth South,2.3,2022-07-31,2120.0,LOW,0
528,MOOROOLBARK,-37.78391,145.322794,134,2161408,Kilsyth,2.9,2022-08-01,2909.4,LOW,0
529,MOOROOLBARK,-37.78391,145.322794,134,2161408,Kilsyth,2.6,2022-08-02,2552.4,LOW,0
530,MOOROOLBARK,-37.78391,145.322794,134,2161408,Kilsyth,3.5,2022-08-03,3333.8,MODERATE,1
531,MOOROOLBARK,-37.78391,145.322794,134,2161408,Kilsyth,2.3,2022-07-31,2120.0,LOW,0
532,BEENAK,-37.814506,145.532666,135,2142926,Woori Yallock,2.9,2022-08-01,2909.4,LOW,0
533,BEENAK,-37.814506,145.532666,135,2142926,Woori Yallock,2.6,2022-08-02,2552.4,LOW,0
534,BEENAK,-37.814506,145.532666,135,2142926,Woori Yallock,3.5,2022-08-03,3333.8,MODERATE,1
535,BEENAK,-37.814506,145.532666,135,2142926,Woori Yallock,2.3,2022-07-31,2120.0,LOW,0
536,LILYDALE,-37.759154,145.363185,136,2160188,Lilydale,2.9,2022-08-01,2909.4,LOW,0
537,LILYDALE,-37.759154,145.363185,136,2160188,Lilydale,2.6,2022-08-02,2552.4,LOW,0
538,LILYDALE,-37.759154,145.363185,136,2160188,Lilydale,3.5,2022-08-03,3333.8,MODERATE,1
539,LILYDALE,-37.759154,145.363185,136,2160188,Lilydale,2.3,2022-07-31,2120.0,LOW,0
540,CHAPEL STREET NORTH,-37.840679,144.991264,137,2170027,Cremorne,2.3,2022-07-31,1923.4,LOW,0
541,CHAPEL STREET NORTH,-37.840679,144.991264,137,2170027,Cremorne,2.3,2022-08-01,2226.5,LOW,0
542,CHAPEL STREET NORTH,-37.840679,144.991264,137,2170027,Cremorne,3.5,2022-08-03,3340.8,MODERATE,1
543,CHAPEL STREET NORTH,-37.840679,144.991264,137,2170027,Cremorne,2.7,2022-08-02,2698.5,LOW,0
544,HAWKSBURN,-37.84411,145.017732,138,2146291,Toorak,2.3,2022-07-31,1923.4,LOW,0
545,HAWKSBURN,-37.84411,145.017732,138,2146291,Toorak,2.3,2022-08-01,2226.5,LOW,0
546,HAWKSBURN,-37.84411,145.017732,138,2146291,Toorak,3.5,2022-08-03,3340.8,MODERATE,1
547,HAWKSBURN,-37.84411,145.017732,138,2146291,Toorak,2.7,2022-08-02,2698.5,LOW,0
548,ARMADALE,-37.858918,145.019393,139,7932618,Caulfield North,2.3,2022-07-31,1923.4,LOW,0
549,ARMADALE,-37.858918,145.019393,139,7932618,Caulfield North,2.3,2022-08-01,2226.5,LOW,0
550,ARMADALE,-37.858918,145.019393,139,7932618,Caulfield North,3.5,2022-08-03,3340.8,MODERATE,1
551,ARMADALE,-37.858918,145.019393,139,7932618,Caulfield North,2.7,2022-08-02,2698.5,LOW,0
552,KOOYONG,-37.857443,145.034127,140,7932638,Malvern East,2.3,2022-07-31,1923.4,LOW,0
553,KOOYONG,-37.857443,145.034127,140,7932638,Malvern East,2.3,2022-08-01,2226.5,LOW,0
554,KOOYONG,-37.857443,145.034127,140,7932638,Malvern East,3.5,2022-08-03,3340.8,MODERATE,1
555,KOOYONG,-37.857443,145.034127,140,7932638,Malvern East,2.7,2022-08-02,2698.5,LOW,0
556,CAULFIELD EAST,-37.873557,145.049328,141,7932638,Malvern East,2.3,2022-07-31,1923.4,LOW,0
557,CAULFIELD EAST,-37.873557,145.049328,141,7932638,Malvern East,2.3,2022-08-01,2226.5,LOW,0
558,CAULFIELD EAST,-37.873557,145.049328,141,7932638,Malvern East,3.5,2022-08-03,3340.8,MODERATE,1
559,CAULFIELD EAST,-37.873557,145.049328,141,7932638,Malvern East,2.7,2022-08-02,2698.5,LOW,0
560,GLEN IRIS,-37.857116,145.057833,142,7932612,Glen Iris,2.3,2022-07-31,1923.4,LOW,0
561,GLEN IRIS,-37.857116,145.057833,142,7932612,Glen Iris,2.3,2022-08-01,2226.5,LOW,0
562,GLEN IRIS,-37.857116,145.057833,142,7932612,Glen Iris,3.5,2022-08-03,3340.8,MODERATE,1
563,GLEN IRIS,-37.857116,145.057833,142,7932612,Glen Iris,2.7,2022-08-02,2698.5,LOW,0
564,ASHBURTON,-37.867864,145.092946,143,2177571,Ashburton,2.6,2022-07-31,2122.5,LOW,0
565,ASHBURTON,-37.867864,145.092946,143,2177571,Ashburton,2.9,2022-08-01,2749.8,LOW,0
566,ASHBURTON,-37.867864,145.092946,143,2177571,Ashburton,2.4,2022-08-02,2600.7,LOW,0
567,ASHBURTON,-37.867864,145.092946,143,2177571,Ashburton,3.5,2022-08-03,3321.2,MODERATE,1
568,CHADSTONE,-37.882562,145.090149,144,7932635,Chadstone,2.6,2022-07-31,2122.5,LOW,0
569,CHADSTONE,-37.882562,145.090149,144,7932635,Chadstone,2.9,2022-08-01,2749.8,LOW,0
570,CHADSTONE,-37.882562,145.090149,144,7932635,Chadstone,2.4,2022-08-02,2600.7,LOW,0
571,CHADSTONE,-37.882562,145.090149,144,7932635,Chadstone,3.5,2022-08-03,3321.2,MODERATE,1
572,JORDANVILLE,-37.8736,145.112084,145,7932611,Ashwood,2.6,2022-07-31,2122.5,LOW,0
573,JORDANVILLE,-37.8736,145.112084,145,7932611,Ashwood,2.9,2022-08-01,2749.8,LOW,0
574,JORDANVILLE,-37.8736,145.112084,145,7932611,Ashwood,2.4,2022-08-02,2600.7,LOW,0
575,JORDANVILLE,-37.8736,145.112084,145,7932611,Ashwood,3.5,2022-08-03,3321.2,MODERATE,1
576,MOUNT WAVERLEY,-37.880748,145.128118,146,7932611,Ashwood,2.6,2022-07-31,2122.5,LOW,0
577,MOUNT WAVERLEY,-37.880748,145.128118,146,7932611,Ashwood,2.9,2022-08-01,2749.8,LOW,0
578,MOUNT WAVERLEY,-37.880748,145.128118,146,7932611,Ashwood,2.4,2022-08-02,2600.7,LOW,0
579,MOUNT WAVERLEY,-37.880748,145.128118,146,7932611,Ashwood,3.5,2022-08-03,3321.2,MODERATE,1
580,BRANDON PARK,-37.914383,145.168834,147,2154796,Notting Hill,2.6,2022-07-31,2122.5,LOW,0
581,BRANDON PARK,-37.914383,145.168834,147,2154796,Notting Hill,2.9,2022-08-01,2749.8,LOW,0
582,BRANDON PARK,-37.914383,145.168834,147,2154796,Notting Hill,2.4,2022-08-02,2600.7,LOW,0
583,BRANDON PARK,-37.914383,145.168834,147,2154796,Notting Hill,3.5,2022-08-03,3321.2,MODERATE,1
584,GLEN WAVERLEY,-37.876968,145.170841,148,9972487,Vermont South,2.6,2022-08-02,2574.4,LOW,0
585,GLEN WAVERLEY,-37.876968,145.170841,148,9972487,Vermont South,3.5,2022-08-03,3339.1,MODERATE,1
586,GLEN WAVERLEY,-37.876968,145.170841,148,9972487,Vermont South,2.3,2022-07-31,1675.0,LOW,0
587,GLEN WAVERLEY,-37.876968,145.170841,148,9972487,Vermont South,2.9,2022-08-01,2594.2,LOW,0
588,BURWOOD EAST,-37.85523,145.151119,149,2172994,Burwood East,2.6,2022-08-02,2574.4,LOW,0
589,BURWOOD EAST,-37.85523,145.151119,149,2172994,Burwood East,3.5,2022-08-03,3339.1,MODERATE,1
590,BURWOOD EAST,-37.85523,145.151119,149,2172994,Burwood East,2.3,2022-07-31,1675.0,LOW,0
591,BURWOOD EAST,-37.85523,145.151119,149,2172994,Burwood East,2.9,2022-08-01,2594.2,LOW,0
592,KNOX CITY CENTRE,-37.864951,145.221695,150,2144729,Wantirna,2.6,2022-08-02,2574.4,LOW,0
593,KNOX CITY CENTRE,-37.864951,145.221695,150,2144729,Wantirna,3.5,2022-08-03,3339.1,MODERATE,1
594,KNOX CITY CENTRE,-37.864951,145.221695,150,2144729,Wantirna,2.3,2022-07-31,1675.0,LOW,0
595,KNOX CITY CENTRE,-37.864951,145.221695,150,2144729,Wantirna,2.9,2022-08-01,2594.2,LOW,0
596,BAYSWATER,-37.845116,145.270141,151,2176566,Bayswater,2.6,2022-08-02,2574.4,LOW,0
597,BAYSWATER,-37.845116,145.270141,151,2176566,Bayswater,3.5,2022-08-03,3339.1,MODERATE,1
598,BAYSWATER,-37.845116,145.270141,151,2176566,Bayswater,2.3,2022-07-31,1675.0,LOW,0
599,BAYSWATER,-37.845116,145.270141,151,2176566,Bayswater,2.9,2022-08-01,2594.2,LOW,0
600,THE BASIN,-37.856009,145.31784,152,2146967,The Basin,2.9,2022-08-01,2909.4,LOW,0
601,THE BASIN,-37.856009,145.31784,152,2146967,The Basin,2.6,2022-08-02,2552.4,LOW,0
602,THE BASIN,-37.856009,145.31784,152,2146967,The Basin,3.5,2022-08-03,3333.8,MODERATE,1
603,THE BASIN,-37.856009,145.31784,152,2146967,The Basin,2.3,2022-07-31,2120.0,LOW,0
604,BORONIA,-37.861799,145.284418,153,2174580,Boronia,2.6,2022-08-02,2574.4,LOW,0
605,BORONIA,-37.861799,145.284418,153,2174580,Boronia,3.5,2022-08-03,3339.1,MODERATE,1
606,BORONIA,-37.861799,145.284418,153,2174580,Boronia,2.3,2022-07-31,1675.0,LOW,0
607,BORONIA,-37.861799,145.284418,153,2174580,Boronia,2.9,2022-08-01,2594.2,LOW,0
608,FERNTREE GULLY,-37.917932,145.292895,154,2159291,Lysterfield,2.9,2022-08-01,2909.4,LOW,0
609,FERNTREE GULLY,-37.917932,145.292895,154,2159291,Lysterfield,2.6,2022-08-02,2552.4,LOW,0
610,FERNTREE GULLY,-37.917932,145.292895,154,2159291,Lysterfield,3.5,2022-08-03,3333.8,MODERATE,1
611,FERNTREE GULLY,-37.917932,145.292895,154,2159291,Lysterfield,2.3,2022-07-31,2120.0,LOW,0
612,UPWEY,-37.910077,145.324468,155,2145409,Upwey,2.9,2022-08-01,2909.4,LOW,0
613,UPWEY,-37.910077,145.324468,155,2145409,Upwey,2.6,2022-08-02,2552.4,LOW,0
614,UPWEY,-37.910077,145.324468,155,2145409,Upwey,3.5,2022-08-03,3333.8,MODERATE,1
615,UPWEY,-37.910077,145.324468,155,2145409,Upwey,2.3,2022-07-31,2120.0,LOW,0
616,MENZIES CREEK,-37.921894,145.3892,156,2149909,Selby,2.9,2022-08-01,2909.4,LOW,0
617,MENZIES CREEK,-37.921894,145.3892,156,2149909,Selby,2.6,2022-08-02,2552.4,LOW,0
618,MENZIES CREEK,-37.921894,145.3892,156,2149909,Selby,3.5,2022-08-03,3333.8,MODERATE,1
619,MENZIES CREEK,-37.921894,145.3892,156,2149909,Selby,2.3,2022-07-31,2120.0,LOW,0
620,BELGRAVE,-37.935097,145.350821,157,2176356,Belgrave South,2.9,2022-08-01,2909.4,LOW,0
621,BELGRAVE,-37.935097,145.350821,157,2176356,Belgrave South,2.6,2022-08-02,2552.4,LOW,0
622,BELGRAVE,-37.935097,145.350821,157,2176356,Belgrave South,3.5,2022-08-03,3333.8,MODERATE,1
623,BELGRAVE,-37.935097,145.350821,157,2176356,Belgrave South,2.3,2022-07-31,2120.0,LOW,0
624,CAULFIELD JUNCTION,-37.873733,145.019929,158,7932618,Caulfield North,2.3,2022-07-31,1919.2,LOW,0
625,CAULFIELD JUNCTION,-37.873733,145.019929,158,7932618,Caulfield North,2.3,2022-08-01,2221.2,LOW,0
626,CAULFIELD JUNCTION,-37.873733,145.019929,158,7932618,Caulfield North,3.5,2022-08-03,3333.4,MODERATE,1
627,CAULFIELD JUNCTION,-37.873733,145.019929,158,7932618,Caulfield North,2.6,2022-08-02,2692.3,LOW,0
628,CAULFIELD,-37.892139,145.023394,159,7932643,Caulfield South,2.3,2022-07-31,1919.2,LOW,0
629,CAULFIELD,-37.892139,145.023394,159,7932643,Caulfield South,2.3,2022-08-01,2221.2,LOW,0
630,CAULFIELD,-37.892139,145.023394,159,7932643,Caulfield South,3.5,2022-08-03,3333.4,MODERATE,1
631,CAULFIELD,-37.892139,145.023394,159,7932643,Caulfield South,2.6,2022-08-02,2692.3,LOW,0
632,BOORAN ROAD PO,-37.896497,145.057237,160,2156067,Murrumbeena,2.6,2022-07-31,2122.5,LOW,0
633,BOORAN ROAD PO,-37.896497,145.057237,160,2156067,Murrumbeena,2.9,2022-08-01,2749.8,LOW,0
634,BOORAN ROAD PO,-37.896497,145.057237,160,2156067,Murrumbeena,2.4,2022-08-02,2600.7,LOW,0
635,BOORAN ROAD PO,-37.896497,145.057237,160,2156067,Murrumbeena,3.5,2022-08-03,3321.2,MODERATE,1
636,DANDENONG SOUTH,-38.02243,145.23738,161,2163990,Hampton Park,2.5,2022-07-31,2108.9,LOW,0
637,DANDENONG SOUTH,-38.02243,145.23738,161,2163990,Hampton Park,2.9,2022-08-01,2736.4,LOW,0
638,DANDENONG SOUTH,-38.02243,145.23738,161,2163990,Hampton Park,2.4,2022-08-02,2585.2,LOW,0
639,DANDENONG SOUTH,-38.02243,145.23738,161,2163990,Hampton Park,3.5,2022-08-03,3300.4,MODERATE,1
640,BENTLEIGH EAST,-37.922369,145.059426,162,2158307,McKinnon,2.6,2022-07-31,2122.5,LOW,0
641,BENTLEIGH EAST,-37.922369,145.059426,162,2158307,McKinnon,2.9,2022-08-01,2749.8,LOW,0
642,BENTLEIGH EAST,-37.922369,145.059426,162,2158307,McKinnon,2.4,2022-08-02,2600.7,LOW,0
643,BENTLEIGH EAST,-37.922369,145.059426,162,2158307,McKinnon,3.5,2022-08-03,3321.2,MODERATE,1
644,HUGHESDALE,-37.902805,145.089719,163,2162970,Hughesdale,2.6,2022-07-31,2122.5,LOW,0
645,HUGHESDALE,-37.902805,145.089719,163,2162970,Hughesdale,2.9,2022-08-01,2749.8,LOW,0
646,HUGHESDALE,-37.902805,145.089719,163,2162970,Hughesdale,2.4,2022-08-02,2600.7,LOW,0
647,HUGHESDALE,-37.902805,145.089719,163,2162970,Hughesdale,3.5,2022-08-03,3321.2,MODERATE,1
648,OAKLEIGH SOUTH,-37.923345,145.087614,164,7932640,Oakleigh South,2.6,2022-07-31,2122.5,LOW,0
649,OAKLEIGH SOUTH,-37.923345,145.087614,164,7932640,Oakleigh South,2.9,2022-08-01,2749.8,LOW,0
650,OAKLEIGH SOUTH,-37.923345,145.087614,164,7932640,Oakleigh South,2.4,2022-08-02,2600.7,LOW,0
651,OAKLEIGH SOUTH,-37.923345,145.087614,164,7932640,Oakleigh South,3.5,2022-08-03,3321.2,MODERATE,1
652,CLAYTON,-37.91342,145.12665,165,2171400,Clayton,2.6,2022-07-31,2122.5,LOW,0
653,CLAYTON,-37.91342,145.12665,165,2171400,Clayton,2.9,2022-08-01,2749.8,LOW,0
654,CLAYTON,-37.91342,145.12665,165,2171400,Clayton,2.4,2022-08-02,2600.7,LOW,0
655,CLAYTON,-37.91342,145.12665,165,2171400,Clayton,3.5,2022-08-03,3321.2,MODERATE,1
656,CLARINDA,-37.945149,145.115271,166,2171395,Clayton South,2.6,2022-07-31,2122.5,LOW,0
657,CLARINDA,-37.945149,145.115271,166,2171395,Clayton South,2.9,2022-08-01,2749.8,LOW,0
658,CLARINDA,-37.945149,145.115271,166,2171395,Clayton South,2.4,2022-08-02,2600.7,LOW,0
659,CLARINDA,-37.945149,145.115271,166,2171395,Clayton South,3.5,2022-08-03,3321.2,MODERATE,1
660,MULGRAVE,-37.920945,145.167859,167,2154796,Notting Hill,2.6,2022-07-31,2122.5,LOW,0
661,MULGRAVE,-37.920945,145.167859,167,2154796,Notting Hill,2.9,2022-08-01,2749.8,LOW,0
662,MULGRAVE,-37.920945,145.167859,167,2154796,Notting Hill,2.4,2022-08-02,2600.7,LOW,0
663,MULGRAVE,-37.920945,145.167859,167,2154796,Notting Hill,3.5,2022-08-03,3321.2,MODERATE,1
664,SANDOWN VILLAGE,-37.944608,145.156783,168,2148591,Springvale,2.6,2022-07-31,2122.5,LOW,0
665,SANDOWN VILLAGE,-37.944608,145.156783,168,2148591,Springvale,2.9,2022-08-01,2749.8,LOW,0
666,SANDOWN VILLAGE,-37.944608,145.156783,168,2148591,Springvale,2.4,2022-08-02,2600.7,LOW,0
667,SANDOWN VILLAGE,-37.944608,145.156783,168,2148591,Springvale,3.5,2022-08-03,3321.2,MODERATE,1
668,DINGLEY VILLAGE,-37.975981,145.13465,169,2168807,Dingley Village,2.6,2022-07-31,2122.5,LOW,0
669,DINGLEY VILLAGE,-37.975981,145.13465,169,2168807,Dingley Village,2.9,2022-08-01,2749.8,LOW,0
670,DINGLEY VILLAGE,-37.975981,145.13465,169,2168807,Dingley Village,2.4,2022-08-02,2600.7,LOW,0
671,DINGLEY VILLAGE,-37.975981,145.13465,169,2168807,Dingley Village,3.5,2022-08-03,3321.2,MODERATE,1
672,KEYSBOROUGH,-38.006771,145.164863,170,2161532,Keysborough,2.6,2022-07-31,2122.5,LOW,0
673,KEYSBOROUGH,-38.006771,145.164863,170,2161532,Keysborough,2.9,2022-08-01,2749.8,LOW,0
674,KEYSBOROUGH,-38.006771,145.164863,170,2161532,Keysborough,2.4,2022-08-02,2600.7,LOW,0
675,KEYSBOROUGH,-38.006771,145.164863,170,2161532,Keysborough,3.5,2022-08-03,3321.2,MODERATE,1
676,NOBLE PARK,-37.966218,145.17877,171,2155204,Noble Park,2.6,2022-07-31,2122.5,LOW,0
677,NOBLE PARK,-37.966218,145.17877,171,2155204,Noble Park,2.9,2022-08-01,2749.8,LOW,0
678,NOBLE PARK,-37.966218,145.17877,171,2155204,Noble Park,2.4,2022-08-02,2600.7,LOW,0
679,NOBLE PARK,-37.966218,145.17877,171,2155204,Noble Park,3.5,2022-08-03,3321.2,MODERATE,1
680,BANGHOLME,-38.016114,145.208504,172,2169460,Dandenong,2.6,2022-07-31,2122.5,LOW,0
681,BANGHOLME,-38.016114,145.208504,172,2169460,Dandenong,2.9,2022-08-01,2749.8,LOW,0
682,BANGHOLME,-38.016114,145.208504,172,2169460,Dandenong,2.4,2022-08-02,2600.7,LOW,0
683,BANGHOLME,-38.016114,145.208504,172,2169460,Dandenong,3.5,2022-08-03,3321.2,MODERATE,1
684,SCORESBY BC,-37.8992,145.23,173,2150093,Scoresby,2.6,2022-08-02,2574.4,LOW,0
685,SCORESBY BC,-37.8992,145.23,173,2150093,Scoresby,3.5,2022-08-03,3339.1,MODERATE,1
686,SCORESBY BC,-37.8992,145.23,173,2150093,Scoresby,2.3,2022-07-31,1675.0,LOW,0
687,SCORESBY BC,-37.8992,145.23,173,2150093,Scoresby,2.9,2022-08-01,2594.2,LOW,0
688,DOVETON,-37.990985,145.237462,174,8347324,Doveton,2.6,2022-08-02,2574.4,LOW,0
689,DOVETON,-37.990985,145.237462,174,8347324,Doveton,3.5,2022-08-03,3339.1,MODERATE,1
690,DOVETON,-37.990985,145.237462,174,8347324,Doveton,2.3,2022-07-31,1675.0,LOW,0
691,DOVETON,-37.990985,145.237462,174,8347324,Doveton,2.9,2022-08-01,2594.2,LOW,0
692,ROWVILLE,-37.924431,145.241589,175,2150894,Rowville,2.6,2022-08-02,2574.4,LOW,0
693,ROWVILLE,-37.924431,145.241589,175,2150894,Rowville,3.5,2022-08-03,3339.1,MODERATE,1
694,ROWVILLE,-37.924431,145.241589,175,2150894,Rowville,2.3,2022-07-31,1675.0,LOW,0
695,ROWVILLE,-37.924431,145.241589,175,2150894,Rowville,2.9,2022-08-01,2594.2,LOW,0
696,SCORESBY,-37.897137,145.222634,176,2150093,Scoresby,2.6,2022-08-02,2574.4,LOW,0
697,SCORESBY,-37.897137,145.222634,176,2150093,Scoresby,3.5,2022-08-03,3339.1,MODERATE,1
698,SCORESBY,-37.897137,145.222634,176,2150093,Scoresby,2.3,2022-07-31,1675.0,LOW,0
699,SCORESBY,-37.897137,145.222634,176,2150093,Scoresby,2.9,2022-08-01,2594.2,LOW,0
700,KNOXFIELD,-37.893263,145.246731,177,8348488,Knoxfield,2.6,2022-08-02,2574.4,LOW,0
701,KNOXFIELD,-37.893263,145.246731,177,8348488,Knoxfield,3.5,2022-08-03,3339.1,MODERATE,1
702,KNOXFIELD,-37.893263,145.246731,177,8348488,Knoxfield,2.3,2022-07-31,1675.0,LOW,0
703,KNOXFIELD,-37.893263,145.246731,177,8348488,Knoxfield,2.9,2022-08-01,2594.2,LOW,0
704,PRAHRAN,-37.854683,144.995504,178,2143407,Windsor,2.3,2022-07-31,1923.4,LOW,0
705,PRAHRAN,-37.854683,144.995504,178,2143407,Windsor,2.3,2022-08-01,2226.5,LOW,0
706,PRAHRAN,-37.854683,144.995504,178,2143407,Windsor,3.5,2022-08-03,3340.8,MODERATE,1
707,PRAHRAN,-37.854683,144.995504,178,2143407,Windsor,2.7,2022-08-02,2698.5,LOW,0
708,ST KILDA,-37.865322,144.979478,179,2150660,Saint Kilda,2.3,2022-07-31,1919.2,LOW,0
709,ST KILDA,-37.865322,144.979478,179,2150660,Saint Kilda,2.3,2022-08-01,2221.2,LOW,0
710,ST KILDA,-37.865322,144.979478,179,2150660,Saint Kilda,3.5,2022-08-03,3333.4,MODERATE,1
711,ST KILDA,-37.865322,144.979478,179,2150660,Saint Kilda,2.6,2022-08-02,2692.3,LOW,0
712,BALACLAVA,-37.869072,144.999026,180,2177207,Balaclava,2.3,2022-07-31,1919.2,LOW,0
713,BALACLAVA,-37.869072,144.999026,180,2177207,Balaclava,2.3,2022-08-01,2221.2,LOW,0
714,BALACLAVA,-37.869072,144.999026,180,2177207,Balaclava,3.5,2022-08-03,3333.4,MODERATE,1
715,BALACLAVA,-37.869072,144.999026,180,2177207,Balaclava,2.6,2022-08-02,2692.3,LOW,0
716,BRIGHTON ROAD,-37.881414,144.984034,181,7932620,Elwood,2.3,2022-07-31,1919.2,LOW,0
717,BRIGHTON ROAD,-37.881414,144.984034,181,7932620,Elwood,2.3,2022-08-01,2221.2,LOW,0
718,BRIGHTON ROAD,-37.881414,144.984034,181,7932620,Elwood,3.5,2022-08-03,3333.4,MODERATE,1
719,BRIGHTON ROAD,-37.881414,144.984034,181,7932620,Elwood,2.6,2022-08-02,2692.3,LOW,0
720,ELSTERNWICK,-37.891841,145.002571,182,7932619,Elsternwick,2.3,2022-07-31,1919.2,LOW,0
721,ELSTERNWICK,-37.891841,145.002571,182,7932619,Elsternwick,2.3,2022-08-01,2221.2,LOW,0
